DATETIME,ISIN,PRICE
'2018-11-12','US912810SB52',157.36
'2018-11-19','US912810SB52',157.13
'2018-11-26','US912810SB52',157.34
'2018-12-03','US912810SB52',157.02
'2018-12-10','US912810SB52',157.33
'2018-12-17','US912810SB52',157.34
'2018-12-24','US912810SB52',157.26
'2018-12-31','US912810SB52',157.23
'2019-01-07','US912810SB52',157.49
'2019-01-14','US912810SB52',157.24
'2019-01-21','US912810SB52',157.41
'2019-01-28','US912810SB52',157.21
'2019-02-04','US912810SB52',157.34
'2019-02-11','US912810SB52',157.14
'2019-02-18','US912810SB52',157.14
'2019-02-25','US912810SB52',157.29
'2019-03-04','US912810SB52',157.28
'2019-03-11','US912810SB52',157.32
'2019-03-18','US912810SB52',157.2
'2019-03-25','US912810SB52',157.2
'2019-04-01','US912810SB52',157.08
'2019-04-08','US912810SB52',157.41
'2019-04-15','US912810SB52',157.22
'2019-04-23','US912810SB52',157.43
'2019-04-29','US912810SB52',157.34
'2019-05-06','US912810SB52',157.1
'2019-05-13','US912810SB52',157.14
'2019-05-20','US912810SB52',157.25
'2019-05-27','US912810SB52',157.29
'2019-06-03','US912810SB52',157.24
'2019-06-10','US912810SB52',157.32
'2019-06-17','US912810SB52',157.31
'2019-06-24','US912810SB52',157.34
'2019-07-01','US912810SB52',157.5
'2019-07-08','US912810SB52',157.25
'2019-07-15','US912810SB52',157.2
'2019-07-22','US912810SB52',157.24
'2019-07-29','US912810SB52',157.34
'2019-08-05','US912810SB52',157.2
'2019-08-12','US912810SB52',157.11
'2019-08-19','US912810SB52',157.32
'2019-08-26','US912810SB52',157.2
'2019-09-02','US912810SB52',157.56
'2019-09-09','US912810SB52',157.46
'2019-09-16','US912810SB52',157.62
'2019-09-23','US912810SB52',157.26
'2019-09-30','US912810SB52',157.25
'2019-10-07','US912810SB52',157.16
'2019-10-14','US912810SB52',156.69
'2019-10-21','US912810SB52',157.51
'2019-10-28','US912810SB52',157.35
'2019-11-04','US912810SB52',157.41
'2019-11-11','US912810SB52',156.93
'2019-11-18','US912810SB52',157.18
'2019-11-25','US912810SB52',157.17
'2019-12-02','US912810SB52',157.36
'2019-12-09','US912810SB52',156.92
'2019-12-16','US912810SB52',157.4
'2019-12-23','US912810SB52',157.37
'2019-12-30','US912810SB52',157.27
'2020-01-06','US912810SB52',157.11
'2020-01-13','US912810SB52',157.29
'2020-01-20','US912810SB52',157.09
'2020-01-27','US912810SB52',157.29
'2020-02-03','US912810SB52',157.33
'2020-02-10','US912810SB52',157.18
'2020-02-17','US912810SB52',157.22
'2020-02-24','US912810SB52',157.49
'2020-03-02','US912810SB52',157.41
'2020-03-09','US912810SB52',157.19
'2020-03-16','US912810SB52',157.23
'2020-03-23','US912810SB52',157.43
'2020-03-30','US912810SB52',157.62
'2020-04-06','US912810SB52',157.94
'2020-04-13','US912810SB52',156.69
'2020-04-20','US912810SB52',157.24
'2020-04-27','US912810SB52',157.59
'2020-05-04','US912810SB52',157.42
'2020-05-11','US912810SB52',157.03
'2020-05-18','US912810SB52',157.34
'2020-05-25','US912810SB52',157.39
'2020-06-01','US912810SB52',157.08
'2020-06-08','US912810SB52',157.07
'2020-06-15','US912810SB52',157.33
'2020-06-22','US912810SB52',157.15
'2020-06-29','US912810SB52',157.19
'2020-07-06','US912810SB52',156.81
'2020-07-13','US912810SB52',157.59
'2020-07-20','US912810SB52',157.2
'2020-07-27','US912810SB52',157.39
'2020-08-03','US912810SB52',157.14
'2020-08-10','US912810SB52',157.4
'2020-08-17','US912810SB52',157.23
'2020-08-24','US912810SB52',157.38
'2020-08-31','US912810SB52',157.3
'2020-09-07','US912810SB52',157.19
'2020-09-14','US912810SB52',156.91
'2020-09-21','US912810SB52',157.37
'2020-09-28','US912810SB52',157.0
'2020-10-05','US912810SB52',157.29
'2020-10-12','US912810SB52',157.33
'2020-10-19','US912810SB52',157.17
'2020-10-26','US912810SB52',157.31
'2020-11-02','US912810SB52',157.12
'2020-11-09','US912810SB52',157.09
'2020-11-16','US912810SB52',157.31
'2020-11-23','US912810SB52',157.05
'2020-11-30','US912810SB52',157.25
'2020-12-07','US912810SB52',157.29
'2020-12-14','US912810SB52',157.16
'2020-12-21','US912810SB52',157.42
'2020-12-29','US912810SB52',157.16
'2021-01-04','US912810SB52',157.0
'2021-01-11','US912810SB52',157.4
'2021-01-18','US912810SB52',157.12
'2021-01-25','US912810SB52',157.29
'2021-02-01','US912810SB52',157.27
'2021-02-08','US912810SB52',156.89
'2021-02-15','US912810SB52',157.25
'2021-02-22','US912810SB52',157.23
'2021-03-01','US912810SB52',157.23
'2021-03-08','US912810SB52',157.06
'2021-03-15','US912810SB52',157.19
'2021-03-22','US912810SB52',157.03
'2021-03-29','US912810SB52',157.17
'2021-04-05','US912810SB52',157.07
'2021-04-12','US912810SB52',157.06
'2021-04-19','US912810SB52',157.16
'2021-04-26','US912810SB52',157.36
'2021-05-03','US912810SB52',157.26
'2021-05-10','US912810SB52',157.25
'2021-05-17','US912810SB52',157.35
'2021-05-24','US912810SB52',157.25
'2021-05-31','US912810SB52',157.16
'2021-06-07','US912810SB52',157.27
'2021-06-14','US912810SB52',157.12
'2021-06-21','US912810SB52',157.27
'2021-06-28','US912810SB52',157.33
'2021-07-05','US912810SB52',157.28
'2021-07-12','US912810SB52',157.38
'2021-07-19','US912810SB52',157.44
'2021-07-26','US912810SB52',157.03
'2021-08-02','US912810SB52',157.4
'2021-08-09','US912810SB52',157.32
'2021-08-16','US912810SB52',157.33
'2021-08-23','US912810SB52',157.25
'2021-08-30','US912810SB52',157.28
'2021-09-06','US912810SB52',157.15
'2021-09-13','US912810SB52',157.27
'2021-09-20','US912810SB52',157.32
'2021-09-27','US912810SB52',157.17
'2021-10-04','US912810SB52',157.2
'2021-10-11','US912810SB52',157.25
'2021-10-18','US912810SB52',157.28
'2021-10-25','US912810SB52',157.09
'2021-11-01','US912810SB52',157.18
'2021-11-08','US912810SB52',157.03
'2021-11-15','US912810SB52',157.42
'2021-11-22','US912810SB52',157.17
'2021-11-29','US912810SB52',157.45
'2021-12-06','US912810SB52',157.31
'2021-12-13','US912810SB52',157.17
'2021-12-20','US912810SB52',157.27
'2021-12-28','US912810SB52',157.31
'2022-01-03','US912810SB52',157.5
'2022-01-10','US912810SB52',156.95
'2022-01-17','US912810SB52',157.38
'2022-01-24','US912810SB52',157.06
'2022-01-31','US912810SB52',157.24
'2022-02-07','US912810SB52',156.91
'2022-02-14','US912810SB52',157.22
'2022-02-21','US912810SB52',157.3
'2022-02-28','US912810SB52',157.23
'2022-03-07','US912810SB52',157.04
'2022-03-14','US912810SB52',157.14
'2022-03-21','US912810SB52',157.29
'2022-03-28','US912810SB52',157.17
'2022-04-04','US912810SB52',157.42
'2022-04-11','US912810SB52',156.94
'2022-04-19','US912810SB52',157.13
'2022-04-26','US912810SB52',156.96
'2022-05-02','US912810SB52',157.49
'2022-05-09','US912810SB52',156.8
'2022-05-16','US912810SB52',156.93
'2022-05-23','US912810SB52',157.19
'2022-05-30','US912810SB52',157.17
'2022-06-06','US912810SB52',156.87
'2022-06-14','US912810SB52',157.46
'2022-06-20','US912810SB52',157.38
'2022-06-27','US912810SB52',157.27
'2022-07-04','US912810SB52',157.05
'2022-07-11','US912810SB52',157.07
'2022-07-18','US912810SB52',157.11
'2022-07-25','US912810SB52',157.27
'2022-08-01','US912810SB52',157.43
'2022-08-08','US912810SB52',157.02
'2022-08-15','US912810SB52',157.5
'2022-08-22','US912810SB52',157.39
'2022-08-29','US912810SB52',157.26
'2022-09-05','US912810SB52',157.1
'2022-09-12','US912810SB52',157.15
'2022-09-19','US912810SB52',157.07
'2022-09-26','US912810SB52',157.27
'2022-10-03','US912810SB52',157.02
'2022-10-10','US912810SB52',157.07
'2022-10-17','US912810SB52',157.14
'2022-10-24','US912810SB52',157.09
'2022-10-31','US912810SB52',172.711
'2022-11-07','US912810SB52',157.12
'2022-11-14','US912810SB52',157.03
'2022-11-21','US912810SB52',156.74
'2022-11-28','US912810SB52',157.5
'2022-12-05','US912810SB52',157.06
'2022-12-12','US912810SB52',157.49
'2022-12-19','US912810SB52',157.47
'2022-12-27','US912810SB52',157.5
'2023-01-02','US912810SB52',157.53
'2023-01-09','US912810SB52',157.25
'2023-01-16','US912810SB52',157.26
'2023-01-23','US912810SB52',156.8
'2023-01-30','US912810SB52',157.06
'2023-02-06','US912810SB52',157.61
'2023-02-13','US912810SB52',157.34
'2023-02-20','US912810SB52',157.19
'2023-02-27','US912810SB52',157.27
'2023-03-06','US912810SB52',157.25
'2023-03-13','US912810SB52',156.93
'2023-03-20','US912810SB52',157.14
'2023-03-27','US912810SB52',157.16
'2023-04-03','US912810SB52',157.31
'2023-04-11','US912810SB52',157.52
'2023-04-17','US912810SB52',157.39
'2023-04-24','US912810SB52',157.17
'2023-05-01','US912810SB52',157.17
'2023-05-08','US912810SB52',157.36
'2023-05-15','US912810SB52',157.03
'2023-05-22','US912810SB52',157.17
'2023-05-29','US912810SB52',157.39
'2023-06-05','US912810SB52',157.11
'2023-06-13','US912810SB52',157.21
'2023-06-19','US912810SB52',156.98
'2023-06-26','US912810SB52',157.19
'2023-07-03','US912810SB52',157.38
'2023-07-10','US912810SB52',157.23
'2023-07-17','US912810SB52',157.28
'2023-07-24','US912810SB52',157.29
'2023-07-31','US912810SB52',157.18
'2023-08-07','US912810SB52',156.96
'2023-08-14','US912810SB52',157.4
'2023-08-21','US912810SB52',157.26
'2023-08-28','US912810SB52',157.05
'2023-08-31','US912810SB52',156.96
'2018-10-08','US912810SG40',155.83
'2018-10-15','US912810SG40',155.93
'2018-10-22','US912810SG40',155.86
'2018-10-29','US912810SG40',155.99
'2018-11-05','US912810SG40',155.67
'2018-11-12','US912810SG40',156.1
'2018-11-19','US912810SG40',155.87
'2018-11-26','US912810SG40',156.08
'2018-12-03','US912810SG40',155.77
'2018-12-10','US912810SG40',156.07
'2018-12-17','US912810SG40',156.07
'2018-12-24','US912810SG40',156.0
'2018-12-31','US912810SG40',155.97
'2019-01-07','US912810SG40',156.23
'2019-01-14','US912810SG40',155.97
'2019-01-21','US912810SG40',156.15
'2019-01-28','US912810SG40',155.95
'2019-02-04','US912810SG40',156.08
'2019-02-11','US912810SG40',155.88
'2019-02-18','US912810SG40',155.88
'2019-02-25','US912810SG40',156.03
'2019-03-04','US912810SG40',156.02
'2019-03-11','US912810SG40',156.06
'2019-03-18','US912810SG40',155.94
'2019-03-25','US912810SG40',155.94
'2019-04-01','US912810SG40',155.82
'2019-04-08','US912810SG40',156.15
'2019-04-15','US912810SG40',155.96
'2019-04-23','US912810SG40',156.17
'2019-04-29','US912810SG40',156.08
'2019-05-06','US912810SG40',155.84
'2019-05-13','US912810SG40',155.88
'2019-05-20','US912810SG40',155.99
'2019-05-27','US912810SG40',156.02
'2019-06-03','US912810SG40',155.97
'2019-06-10','US912810SG40',156.06
'2019-06-17','US912810SG40',156.05
'2019-06-24','US912810SG40',156.08
'2019-07-01','US912810SG40',156.24
'2019-07-08','US912810SG40',155.99
'2019-07-15','US912810SG40',155.94
'2019-07-22','US912810SG40',155.98
'2019-07-29','US912810SG40',156.07
'2019-08-05','US912810SG40',155.94
'2019-08-12','US912810SG40',155.85
'2019-08-19','US912810SG40',156.06
'2019-08-26','US912810SG40',155.94
'2019-09-02','US912810SG40',156.29
'2019-09-09','US912810SG40',156.2
'2019-09-16','US912810SG40',156.35
'2019-09-23','US912810SG40',156.0
'2019-09-30','US912810SG40',155.99
'2019-10-07','US912810SG40',155.9
'2019-10-14','US912810SG40',155.44
'2019-10-21','US912810SG40',156.25
'2019-10-28','US912810SG40',156.09
'2019-11-04','US912810SG40',156.14
'2019-11-11','US912810SG40',155.67
'2019-11-18','US912810SG40',155.92
'2019-11-25','US912810SG40',155.91
'2019-12-02','US912810SG40',156.1
'2019-12-09','US912810SG40',155.66
'2019-12-16','US912810SG40',156.14
'2019-12-23','US912810SG40',156.11
'2019-12-30','US912810SG40',156.01
'2020-01-06','US912810SG40',155.85
'2020-01-13','US912810SG40',156.03
'2020-01-20','US912810SG40',155.83
'2020-01-27','US912810SG40',156.03
'2020-02-03','US912810SG40',156.06
'2020-02-10','US912810SG40',155.92
'2020-02-17','US912810SG40',155.96
'2020-02-24','US912810SG40',156.23
'2020-03-02','US912810SG40',156.15
'2020-03-09','US912810SG40',155.93
'2020-03-16','US912810SG40',155.97
'2020-03-23','US912810SG40',156.17
'2020-03-30','US912810SG40',156.36
'2020-04-06','US912810SG40',156.67
'2020-04-13','US912810SG40',155.43
'2020-04-20','US912810SG40',155.98
'2020-04-27','US912810SG40',156.32
'2020-05-04','US912810SG40',156.16
'2020-05-11','US912810SG40',155.77
'2020-05-18','US912810SG40',156.08
'2020-05-25','US912810SG40',156.13
'2020-06-01','US912810SG40',155.82
'2020-06-08','US912810SG40',155.81
'2020-06-15','US912810SG40',156.07
'2020-06-22','US912810SG40',155.89
'2020-06-29','US912810SG40',155.93
'2020-07-06','US912810SG40',155.55
'2020-07-13','US912810SG40',156.33
'2020-07-20','US912810SG40',155.94
'2020-07-27','US912810SG40',156.13
'2020-08-03','US912810SG40',155.88
'2020-08-10','US912810SG40',156.14
'2020-08-17','US912810SG40',155.97
'2020-08-24','US912810SG40',156.11
'2020-08-31','US912810SG40',156.04
'2020-09-07','US912810SG40',155.93
'2020-09-14','US912810SG40',155.65
'2020-09-21','US912810SG40',156.11
'2020-09-28','US912810SG40',155.74
'2020-10-05','US912810SG40',156.03
'2020-10-12','US912810SG40',156.06
'2020-10-19','US912810SG40',155.91
'2020-10-26','US912810SG40',156.05
'2020-11-02','US912810SG40',155.86
'2020-11-09','US912810SG40',155.83
'2020-11-16','US912810SG40',156.04
'2020-11-23','US912810SG40',155.8
'2020-11-30','US912810SG40',155.99
'2020-12-07','US912810SG40',156.03
'2020-12-14','US912810SG40',155.9
'2020-12-21','US912810SG40',156.15
'2020-12-29','US912810SG40',155.9
'2021-01-04','US912810SG40',155.74
'2021-01-11','US912810SG40',156.14
'2021-01-18','US912810SG40',155.86
'2021-01-25','US912810SG40',156.03
'2021-02-01','US912810SG40',156.01
'2021-02-08','US912810SG40',155.64
'2021-02-15','US912810SG40',155.99
'2021-02-22','US912810SG40',155.97
'2021-03-01','US912810SG40',155.97
'2021-03-08','US912810SG40',155.8
'2021-03-15','US912810SG40',155.93
'2021-03-22','US912810SG40',155.77
'2021-03-29','US912810SG40',155.91
'2021-04-05','US912810SG40',155.81
'2021-04-12','US912810SG40',155.8
'2021-04-19','US912810SG40',155.9
'2021-04-26','US912810SG40',156.1
'2021-05-03','US912810SG40',156.0
'2021-05-10','US912810SG40',155.99
'2021-05-17','US912810SG40',156.09
'2021-05-24','US912810SG40',155.99
'2021-05-31','US912810SG40',155.9
'2021-06-07','US912810SG40',156.01
'2021-06-14','US912810SG40',155.86
'2021-06-21','US912810SG40',156.01
'2021-06-28','US912810SG40',156.07
'2021-07-05','US912810SG40',156.02
'2021-07-12','US912810SG40',156.12
'2021-07-19','US912810SG40',156.17
'2021-07-26','US912810SG40',155.77
'2021-08-02','US912810SG40',156.14
'2021-08-09','US912810SG40',156.06
'2021-08-16','US912810SG40',156.07
'2021-08-23','US912810SG40',155.99
'2021-08-30','US912810SG40',156.02
'2021-09-06','US912810SG40',155.89
'2021-09-13','US912810SG40',156.0
'2021-09-20','US912810SG40',156.06
'2021-09-27','US912810SG40',155.91
'2021-10-04','US912810SG40',155.94
'2021-10-11','US912810SG40',155.99
'2021-10-18','US912810SG40',156.02
'2021-10-25','US912810SG40',155.83
'2021-11-01','US912810SG40',155.92
'2021-11-08','US912810SG40',155.77
'2021-11-15','US912810SG40',156.16
'2021-11-22','US912810SG40',155.91
'2021-11-29','US912810SG40',156.19
'2021-12-06','US912810SG40',156.05
'2021-12-13','US912810SG40',155.91
'2021-12-20','US912810SG40',156.01
'2021-12-28','US912810SG40',156.05
'2022-01-03','US912810SG40',156.23
'2022-01-10','US912810SG40',155.7
'2022-01-17','US912810SG40',156.12
'2022-01-24','US912810SG40',155.8
'2022-01-31','US912810SG40',155.97
'2022-02-07','US912810SG40',155.65
'2022-02-14','US912810SG40',155.96
'2022-02-21','US912810SG40',156.04
'2022-02-28','US912810SG40',155.97
'2022-03-07','US912810SG40',155.78
'2022-03-14','US912810SG40',155.88
'2022-03-21','US912810SG40',156.03
'2022-03-28','US912810SG40',155.91
'2022-04-04','US912810SG40',156.16
'2022-04-11','US912810SG40',155.68
'2022-04-19','US912810SG40',155.87
'2022-04-26','US912810SG40',155.7
'2022-05-02','US912810SG40',156.23
'2022-05-09','US912810SG40',155.54
'2022-05-16','US912810SG40',155.67
'2022-05-23','US912810SG40',155.93
'2022-05-30','US912810SG40',155.91
'2022-06-06','US912810SG40',155.61
'2022-06-14','US912810SG40',156.2
'2022-06-20','US912810SG40',156.12
'2022-06-27','US912810SG40',156.01
'2022-07-04','US912810SG40',155.79
'2022-07-11','US912810SG40',155.81
'2022-07-18','US912810SG40',155.86
'2022-07-25','US912810SG40',156.01
'2022-08-01','US912810SG40',156.17
'2022-08-08','US912810SG40',155.77
'2022-08-15','US912810SG40',156.24
'2022-08-22','US912810SG40',156.12
'2022-08-29','US912810SG40',156.0
'2022-09-05','US912810SG40',155.84
'2022-09-12','US912810SG40',155.89
'2022-09-19','US912810SG40',155.81
'2022-09-26','US912810SG40',156.01
'2022-10-03','US912810SG40',155.77
'2022-10-10','US912810SG40',155.81
'2022-10-17','US912810SG40',155.88
'2022-10-24','US912810SG40',155.83
'2022-10-31','US912810SG40',171.325
'2022-11-07','US912810SG40',155.86
'2022-11-14','US912810SG40',155.78
'2022-11-21','US912810SG40',155.48
'2022-11-28','US912810SG40',156.24
'2022-12-05','US912810SG40',155.8
'2022-12-12','US912810SG40',156.23
'2022-12-19','US912810SG40',156.2
'2022-12-27','US912810SG40',156.24
'2023-01-02','US912810SG40',156.26
'2023-01-09','US912810SG40',155.99
'2023-01-16','US912810SG40',156.0
'2023-01-23','US912810SG40',155.54
'2023-01-30','US912810SG40',155.8
'2023-02-06','US912810SG40',156.34
'2023-02-13','US912810SG40',156.08
'2023-02-20','US912810SG40',155.93
'2023-02-27','US912810SG40',156.01
'2023-03-06','US912810SG40',155.99
'2023-03-13','US912810SG40',155.68
'2023-03-20','US912810SG40',155.88
'2023-03-27','US912810SG40',155.9
'2023-04-03','US912810SG40',156.05
'2023-04-11','US912810SG40',156.26
'2023-04-17','US912810SG40',156.12
'2023-04-24','US912810SG40',155.91
'2023-05-01','US912810SG40',155.91
'2023-05-08','US912810SG40',156.1
'2023-05-15','US912810SG40',155.77
'2023-05-22','US912810SG40',155.91
'2023-05-29','US912810SG40',156.13
'2023-06-05','US912810SG40',155.85
'2023-06-13','US912810SG40',155.95
'2023-06-19','US912810SG40',155.72
'2023-06-26','US912810SG40',155.93
'2023-07-03','US912810SG40',156.11
'2023-07-10','US912810SG40',155.97
'2023-07-17','US912810SG40',156.02
'2023-07-24','US912810SG40',156.03
'2023-07-31','US912810SG40',155.92
'2023-08-07','US912810SG40',155.71
'2023-08-14','US912810SG40',156.14
'2023-08-21','US912810SG40',156.0
'2023-08-28','US912810SG40',155.79
'2023-08-31','US912810SG40',155.7
'2018-10-08','US912810RF75',169.19
'2018-10-15','US912810RF75',169.27
'2018-10-22','US912810RF75',169.22
'2018-10-29','US912810RF75',169.33
'2018-11-05','US912810RF75',169.02
'2018-11-12','US912810RF75',169.44
'2018-11-19','US912810RF75',169.28
'2018-11-26','US912810RF75',169.46
'2018-12-03','US912810RF75',169.09
'2018-12-10','US912810RF75',169.45
'2018-12-17','US912810RF75',169.46
'2018-12-24','US912810RF75',169.35
'2018-12-31','US912810RF75',169.38
'2019-01-07','US912810RF75',169.61
'2019-01-14','US912810RF75',169.29
'2019-01-21','US912810RF75',169.53
'2019-01-28','US912810RF75',169.39
'2019-02-04','US912810RF75',169.42
'2019-02-11','US912810RF75',169.24
'2019-02-18','US912810RF75',169.22
'2019-02-25','US912810RF75',169.39
'2019-03-04','US912810RF75',169.41
'2019-03-11','US912810RF75',169.42
'2019-03-18','US912810RF75',169.32
'2019-03-25','US912810RF75',169.29
'2019-04-01','US912810RF75',169.14
'2019-04-08','US912810RF75',169.55
'2019-04-15','US912810RF75',169.33
'2019-04-23','US912810RF75',169.56
'2019-04-29','US912810RF75',169.45
'2019-05-06','US912810RF75',169.18
'2019-05-13','US912810RF75',169.23
'2019-05-20','US912810RF75',169.34
'2019-05-27','US912810RF75',169.39
'2019-06-03','US912810RF75',169.32
'2019-06-10','US912810RF75',169.42
'2019-06-17','US912810RF75',169.43
'2019-06-24','US912810RF75',169.45
'2019-07-01','US912810RF75',169.64
'2019-07-08','US912810RF75',169.35
'2019-07-15','US912810RF75',169.32
'2019-07-22','US912810RF75',169.34
'2019-07-29','US912810RF75',169.41
'2019-08-05','US912810RF75',169.3
'2019-08-12','US912810RF75',169.17
'2019-08-19','US912810RF75',169.44
'2019-08-26','US912810RF75',169.33
'2019-09-02','US912810RF75',169.71
'2019-09-09','US912810RF75',169.54
'2019-09-16','US912810RF75',169.65
'2019-09-23','US912810RF75',169.37
'2019-09-30','US912810RF75',169.42
'2019-10-07','US912810RF75',169.26
'2019-10-14','US912810RF75',168.76
'2019-10-21','US912810RF75',169.68
'2019-10-28','US912810RF75',169.37
'2019-11-04','US912810RF75',169.53
'2019-11-11','US912810RF75',169.01
'2019-11-18','US912810RF75',169.25
'2019-11-25','US912810RF75',169.25
'2019-12-02','US912810RF75',169.48
'2019-12-09','US912810RF75',168.9
'2019-12-16','US912810RF75',169.52
'2019-12-23','US912810RF75',169.49
'2019-12-30','US912810RF75',169.33
'2020-01-06','US912810RF75',169.19
'2020-01-13','US912810RF75',169.41
'2020-01-20','US912810RF75',169.16
'2020-01-27','US912810RF75',169.37
'2020-02-03','US912810RF75',169.47
'2020-02-10','US912810RF75',169.31
'2020-02-17','US912810RF75',169.3
'2020-02-24','US912810RF75',169.65
'2020-03-02','US912810RF75',169.59
'2020-03-09','US912810RF75',169.25
'2020-03-16','US912810RF75',169.33
'2020-03-23','US912810RF75',169.54
'2020-03-30','US912810RF75',169.79
'2020-04-06','US912810RF75',169.91
'2020-04-13','US912810RF75',169.0
'2020-04-20','US912810RF75',169.43
'2020-04-27','US912810RF75',169.79
'2020-05-04','US912810RF75',169.27
'2020-05-11','US912810RF75',169.12
'2020-05-18','US912810RF75',169.48
'2020-05-25','US912810RF75',169.47
'2020-06-01','US912810RF75',169.28
'2020-06-08','US912810RF75',169.16
'2020-06-15','US912810RF75',169.45
'2020-06-22','US912810RF75',169.59
'2020-06-29','US912810RF75',169.25
'2020-07-06','US912810RF75',168.88
'2020-07-13','US912810RF75',169.68
'2020-07-20','US912810RF75',169.37
'2020-07-27','US912810RF75',169.47
'2020-08-03','US912810RF75',169.26
'2020-08-10','US912810RF75',169.47
'2020-08-17','US912810RF75',169.35
'2020-08-24','US912810RF75',169.48
'2020-08-31','US912810RF75',169.41
'2020-09-07','US912810RF75',169.28
'2020-09-14','US912810RF75',169.01
'2020-09-21','US912810RF75',169.45
'2020-09-28','US912810RF75',169.09
'2020-10-05','US912810RF75',169.36
'2020-10-12','US912810RF75',169.44
'2020-10-19','US912810RF75',169.28
'2020-10-26','US912810RF75',169.43
'2020-11-02','US912810RF75',169.2
'2020-11-09','US912810RF75',169.2
'2020-11-16','US912810RF75',169.39
'2020-11-23','US912810RF75',169.17
'2020-11-30','US912810RF75',169.3
'2020-12-07','US912810RF75',169.43
'2020-12-14','US912810RF75',169.25
'2020-12-21','US912810RF75',169.5
'2020-12-29','US912810RF75',169.26
'2021-01-04','US912810RF75',169.05
'2021-01-11','US912810RF75',169.53
'2021-01-18','US912810RF75',169.23
'2021-01-25','US912810RF75',169.38
'2021-02-01','US912810RF75',169.36
'2021-02-08','US912810RF75',168.96
'2021-02-15','US912810RF75',169.39
'2021-02-22','US912810RF75',169.31
'2021-03-01','US912810RF75',169.34
'2021-03-08','US912810RF75',169.11
'2021-03-15','US912810RF75',169.26
'2021-03-22','US912810RF75',169.1
'2021-03-29','US912810RF75',169.22
'2021-04-05','US912810RF75',169.08
'2021-04-12','US912810RF75',169.18
'2021-04-19','US912810RF75',169.24
'2021-04-26','US912810RF75',169.45
'2021-05-03','US912810RF75',169.41
'2021-05-10','US912810RF75',169.36
'2021-05-17','US912810RF75',169.42
'2021-05-24','US912810RF75',169.41
'2021-05-31','US912810RF75',169.25
'2021-06-07','US912810RF75',169.36
'2021-06-14','US912810RF75',169.2
'2021-06-21','US912810RF75',169.36
'2021-06-28','US912810RF75',169.42
'2021-07-05','US912810RF75',169.38
'2021-07-12','US912810RF75',169.48
'2021-07-19','US912810RF75',169.5
'2021-07-26','US912810RF75',169.15
'2021-08-02','US912810RF75',169.5
'2021-08-09','US912810RF75',169.45
'2021-08-16','US912810RF75',169.43
'2021-08-23','US912810RF75',169.36
'2021-08-30','US912810RF75',169.39
'2021-09-06','US912810RF75',169.25
'2021-09-13','US912810RF75',169.38
'2021-09-20','US912810RF75',169.41
'2021-09-27','US912810RF75',169.24
'2021-10-04','US912810RF75',169.31
'2021-10-11','US912810RF75',169.34
'2021-10-18','US912810RF75',169.35
'2021-10-25','US912810RF75',169.21
'2021-11-01','US912810RF75',169.26
'2021-11-08','US912810RF75',169.1
'2021-11-15','US912810RF75',169.5
'2021-11-22','US912810RF75',169.27
'2021-11-29','US912810RF75',169.45
'2021-12-06','US912810RF75',169.48
'2021-12-13','US912810RF75',169.22
'2021-12-20','US912810RF75',169.38
'2021-12-28','US912810RF75',169.43
'2022-01-03','US912810RF75',169.52
'2022-01-10','US912810RF75',169.1
'2022-01-17','US912810RF75',169.44
'2022-01-24','US912810RF75',169.21
'2022-01-31','US912810RF75',169.33
'2022-02-07','US912810RF75',168.98
'2022-02-14','US912810RF75',169.28
'2022-02-21','US912810RF75',169.4
'2022-02-28','US912810RF75',169.34
'2022-03-07','US912810RF75',169.12
'2022-03-14','US912810RF75',169.31
'2022-03-21','US912810RF75',169.32
'2022-03-28','US912810RF75',169.23
'2022-04-04','US912810RF75',169.55
'2022-04-11','US912810RF75',169.0
'2022-04-19','US912810RF75',169.18
'2022-04-26','US912810RF75',168.69
'2022-05-02','US912810RF75',169.64
'2022-05-09','US912810RF75',168.81
'2022-05-16','US912810RF75',169.0
'2022-05-23','US912810RF75',169.27
'2022-05-30','US912810RF75',169.23
'2022-06-06','US912810RF75',169.2
'2022-06-14','US912810RF75',169.23
'2022-06-20','US912810RF75',169.55
'2022-06-27','US912810RF75',169.34
'2022-07-04','US912810RF75',169.46
'2022-07-11','US912810RF75',169.11
'2022-07-18','US912810RF75',169.2
'2022-07-25','US912810RF75',169.37
'2022-08-01','US912810RF75',169.55
'2022-08-08','US912810RF75',169.08
'2022-08-15','US912810RF75',169.65
'2022-08-22','US912810RF75',169.51
'2022-08-29','US912810RF75',169.43
'2022-09-05','US912810RF75',169.18
'2022-09-12','US912810RF75',169.23
'2022-09-19','US912810RF75',169.14
'2022-09-26','US912810RF75',169.37
'2022-10-03','US912810RF75',169.05
'2022-10-10','US912810RF75',169.18
'2022-10-17','US912810RF75',169.2
'2022-10-24','US912810RF75',169.17
'2022-10-31','US912810RF75',185.955
'2022-11-07','US912810RF75',169.23
'2022-11-14','US912810RF75',169.11
'2022-11-21','US912810RF75',168.86
'2022-11-28','US912810RF75',169.63
'2022-12-05','US912810RF75',169.16
'2022-12-12','US912810RF75',169.73
'2022-12-19','US912810RF75',169.51
'2022-12-27','US912810RF75',169.61
'2023-01-02','US912810RF75',169.65
'2023-01-09','US912810RF75',169.3
'2023-01-16','US912810RF75',169.46
'2023-01-23','US912810RF75',168.88
'2023-01-30','US912810RF75',169.18
'2023-02-06','US912810RF75',169.73
